3401,5.0
7482,2.0
1212,1.0
31133,1.0
29086,4.0
29714,2.0
18540,5.0
6429,5.0
12899,1.0
6877,5.0
17651,4.0
6843,3.0
19934,5.0
1948,4.0
21777,2.0
1276,1.0
17619,4.0
7348,1.0
1270,5.0
22847,3.0
18927,5.0
19514,5.0
20344,5.0
25853,4.0
21166,5.0
172,3.0
6327,4.0
2109,3.0
14315,5.0
25178,5.0
19084,3.0
9257,1.0
5160,2.0
8640,2.0
21645,1.0
33631,4.0
23739,3.0
15020,2.0
14376,3.0
33431,5.0
1651,3.0
35626,1.0
17777,4.0
15597,4.0
22745,5.0
34290,1.0
18695,1.0
12798,5.0
21832,5.0
19496,5.0
4977,5.0
25381,4.0
25965,3.0
16062,1.0
25394,5.0
35375,4.0
783,5.0
22863,2.0
31793,1.0
20420,3.0
15103,3.0
13443,1.0
29141,5.0
15470,3.0
22122,5.0
731,4.0
8730,5.0
30848,5.0
1012,4.0
22390,5.0
23864,3.0
13659,5.0
5878,2.0
31867,1.0
18948,4.0
20093,4.0
32773,2.0
32747,4.0
32770,2.0
15785,5.0
1262,1.0
32758,5.0
3579,4.0
12565,5.0
21214,5.0
1254,1.0
33880,4.0
614,3.0
21848,4.0
17151,5.0
22896,1.0
29375,5.0
24397,5.0
19137,3.0
21502,4.0
8269,3.0
14581,2.0
3632,4.0
30581,1.0
20772,1.0
26063,5.0
13510,5.0
19064,2.0
875,1.0
26370,4.0
9289,1.0
9251,1.0
26016,5.0
33195,2.0
35676,1.0
25537,4.0
24843,1.0
1174,2.0
23245,5.0
13111,5.0
12625,4.0
15862,3.0
34934,1.0
6105,1.0
29385,5.0
7608,2.0
20049,2.0
21353,2.0
25457,5.0
9466,3.0
1524,5.0
940,5.0
32012,1.0
6570,3.0
15469,3.0
31491,1.0
930,3.0
30768,1.0
24045,5.0
15415,5.0
21136,3.0
13392,5.0
25734,5.0
8397,1.0
19074,2.0
8966,2.0
19661,1.0
32833,5.0
1854,5.0
16489,3.0
15788,5.0
16252,5.0
29855,2.0
22949,3.0
31725,4.0
1436,1.0
16407,2.0
28596,1.0
8147,2.0
13797,4.0
12628,3.0
25907,4.0
30101,4.0
13293,5.0
10262,3.0
26649,3.0
5377,1.0
860,4.0
21700,4.0
9515,4.0
34105,1.0
5529,1.0
15974,3.0
12903,5.0
29106,5.0
30815,1.0
5402,1.0
22703,3.0
14435,5.0
31148,1.0
23619,2.0
8552,4.0
2507,1.0
22793,4.0
6043,1.0
25141,4.0
24803,4.0
18118,5.0
25628,4.0
16063,1.0
13177,4.0
1834,1.0
24088,5.0
17912,5.0
35553,5.0
30879,1.0
2140,4.0
22458,5.0
24731,1.0
15093,5.0
361,3.0
21133,3.0
593,4.0
26102,4.0
30960,4.0
30954,1.0
21889,4.0
13485,4.0
34566,1.0
5948,1.0
1265,1.0
2057,2.0
23080,5.0
3475,3.0
6928,1.0
22842,5.0
18032,5.0
35237,1.0
13805,5.0
12967,5.0
25620,5.0
15491,3.0
7176,4.0
25416,4.0
3680,4.0
29678,2.0
3220,4.0
35467,2.0
20267,4.0
9207,2.0
35452,2.0
30333,3.0
15452,5.0
1676,1.0
20867,1.0
33078,5.0
3375,3.0
7018,1.0
1128,1.0
8731,4.0
31734,2.0
16870,1.0
13572,4.0
6987,1.0
19613,2.0
24784,5.0
6223,1.0
7379,2.0
25089,4.0
525,4.0
13577,4.0
16274,1.0
25167,4.0
16064,1.0
21070,5.0
12921,5.0
1988,2.0
14109,5.0
15102,5.0
29707,2.0
24649,5.0
35537,2.0
31186,1.0
29308,4.0
12902,1.0
29381,5.0
16953,1.0
30467,1.0
26297,5.0
1696,4.0
6318,4.0
20193,4.0
22803,4.0
12789,5.0
30784,2.0
35797,1.0
15684,5.0
1531,2.0
3689,2.0
2990,3.0
24252,3.0
18851,4.0
17551,4.0
14053,5.0
14353,5.0
18013,5.0
23171,5.0
24864,4.0
23669,3.0
1438,1.0
5300,1.0
13937,5.0
12554,5.0
31574,1.0
9487,3.0
15657,5.0
13679,5.0
23552,4.0
13907,5.0
25798,4.0
12858,4.0
31493,1.0
29959,4.0
5562,4.0
21852,5.0
1018,2.0
6899,1.0
8589,2.0
6578,5.0
29089,5.0
20241,5.0
29809,1.0
19281,4.0
22895,1.0
32611,5.0
18839,4.0
25811,5.0
8194,2.0
1331,2.0
18714,4.0
19454,4.0
29745,4.0
8748,4.0
25602,5.0
15347,2.0
14205,5.0
26294,5.0
21426,5.0
19462,4.0
18696,1.0
33713,2.0
29412,3.0
5567,1.0
3150,4.0
13794,4.0
9382,4.0
25585,3.0
4847,5.0
9318,3.0
17728,5.0
14446,5.0
19999,5.0
12455,2.0
2636,5.0
19864,5.0
23548,4.0
14055,5.0
26440,3.0
7522,1.0
29898,3.0
13201,3.0
17793,5.0
33273,2.0
5804,1.0
30479,1.0
33867,3.0
3752,5.0
32051,3.0
31204,1.0
15187,4.0
29194,5.0
16487,3.0
22499,5.0
20071,3.0
252,2.0
9255,1.0
19891,4.0
30269,3.0
4216,1.0
25116,5.0
15708,4.0
26071,5.0
7141,1.0
12352,5.0
17918,5.0
22676,4.0
23224,3.0
16227,2.0
24341,3.0
15346,2.0
24808,3.0
34939,1.0
29314,4.0
18678,5.0
2044,5.0
2950,2.0
6954,3.0
22106,1.0
14454,2.0
17229,2.0
18645,5.0
21895,4.0
24919,3.0
25894,4.0
6315,4.0
23042,5.0
30216,3.0
29344,5.0
26616,3.0
22333,2.0
16431,4.0
5261,1.0
25340,5.0
1662,3.0
33026,2.0
25143,4.0
35526,4.0
17592,5.0
13863,5.0
25244,5.0
22154,3.0
12597,3.0
2816,1.0
26530,5.0
12817,1.0
19399,5.0
