31458,5.0
34414,1.0
31836,3.0
15545,4.0
4833,3.0
13666,4.0
4429,3.0
28680,5.0
17459,5.0
20231,5.0
6522,1.0
16215,2.0
33934,4.0
271,4.0
31127,3.0
10832,2.0
18714,4.0
16750,5.0
29834,4.0
6048,2.0
19062,3.0
25880,5.0
34352,1.0
11258,3.0
23514,2.0
5221,5.0
30738,3.0
13805,5.0
33233,3.0
30329,4.0
10050,1.0
27974,4.0
19615,3.0
5524,2.0
33077,4.0
14498,5.0
1822,1.0
442,3.0
35741,1.0
14586,3.0
25109,3.0
13857,5.0
20331,3.0
33773,4.0
35761,2.0
26913,2.0
8231,3.0
35204,1.0
14106,2.0
16242,3.0
978,1.0
15590,4.0
26091,5.0
25198,5.0
25580,5.0
32315,4.0
12776,5.0
8823,5.0
11402,4.0
15655,3.0
260,3.0
598,4.0
27607,2.0
4971,3.0
26548,5.0
26150,4.0
26797,5.0
13210,5.0
843,4.0
25007,3.0
11482,3.0
15354,4.0
27706,3.0
14068,4.0
24068,3.0
34703,3.0
29031,5.0
7372,3.0
10370,3.0
29293,4.0
33576,4.0
2033,4.0
22555,1.0
15896,5.0
24323,5.0
6707,4.0
6423,2.0
12819,1.0
28380,2.0
5182,3.0
9005,2.0
33065,4.0
28646,4.0
1506,4.0
29913,5.0
35567,2.0
34497,3.0
9296,3.0
19598,5.0
1849,4.0
3473,3.0
19526,5.0
31406,3.0
6375,5.0
8174,1.0
17606,5.0
17946,5.0
10490,3.0
27304,1.0
26168,3.0
30550,3.0
467,3.0
2718,5.0
14276,5.0
21122,5.0
398,2.0
25516,5.0
18112,4.0
14250,5.0
14202,2.0
16139,1.0
28366,3.0
2747,4.0
32891,4.0
28226,3.0
2559,5.0
21927,4.0
29956,4.0
1041,4.0
28341,3.0
12010,3.0
10416,3.0
16153,3.0
15931,5.0
27826,3.0
9511,1.0
23786,1.0
1241,4.0
13463,3.0
30920,4.0
139,4.0
5412,1.0
2449,5.0
31167,5.0
25464,4.0
28229,3.0
17286,3.0
214,3.0
10178,2.0
8617,5.0
20887,2.0
16308,4.0
16457,4.0
12664,3.0
25136,5.0
23854,3.0
10209,4.0
21562,1.0
6963,4.0
18842,5.0
23888,1.0
33948,1.0
6955,4.0
12052,3.0
30810,3.0
19008,5.0
1608,3.0
30941,1.0
25352,5.0
35104,2.0
20014,3.0
6001,5.0
7277,4.0
21729,4.0
25721,3.0
9062,4.0
24061,5.0
3374,1.0
18850,4.0
17087,2.0
21693,5.0
9802,1.0
26310,5.0
21526,2.0
19347,5.0
488,3.0
7939,1.0
27768,4.0
18534,5.0
9934,3.0
5410,1.0
18243,1.0
24181,1.0
7860,1.0
20584,4.0
13401,4.0
27330,5.0
29189,4.0
14274,4.0
21332,1.0
24585,4.0
2245,5.0
9212,3.0
14465,5.0
30285,4.0
17714,5.0
18166,5.0
31146,5.0
14459,3.0
11221,3.0
29803,1.0
3594,5.0
35271,5.0
8819,2.0
3220,5.0
2332,3.0
26241,4.0
21226,5.0
28368,3.0
32977,4.0
12630,2.0
30291,4.0
28896,4.0
12308,4.0
2318,5.0
25465,4.0
15938,2.0
32486,4.0
19973,5.0
28892,4.0
34621,3.0
7750,4.0
7623,3.0
26648,4.0
33020,4.0
3412,3.0
14778,3.0
13869,4.0
22417,4.0
35409,3.0
27514,4.0
34304,1.0
5583,1.0
32428,4.0
3227,2.0
14683,4.0
29308,4.0
11073,3.0
23518,2.0
16376,4.0
34209,2.0
2888,1.0
30677,4.0
3194,1.0
2156,5.0
35615,4.0
31219,1.0
22347,3.0
20860,5.0
4075,3.0
27532,1.0
23808,1.0
26627,4.0
30063,5.0
3629,4.0
28950,3.0
3554,5.0
10163,1.0
1756,2.0
28713,4.0
25188,5.0
9236,4.0
4969,3.0
9541,1.0
27107,2.0
18676,4.0
35500,2.0
21524,1.0
29184,1.0
10548,2.0
9391,3.0
5264,3.0
6706,4.0
26841,2.0
29683,5.0
24767,4.0
33189,3.0
14699,4.0
21018,4.0
3155,5.0
23483,4.0
30452,1.0
35114,1.0
34943,3.0
34306,1.0
13740,3.0
25362,5.0
19429,3.0
16127,3.0
12408,4.0
24141,4.0
18359,4.0
18400,5.0
10670,4.0
19901,3.0
17634,5.0
23884,3.0
34277,1.0
33299,3.0
28357,5.0
174,3.0
19802,3.0
27569,4.0
9420,3.0
28983,4.0
4715,4.0
28658,2.0
28404,2.0
12220,3.0
8902,1.0
1636,1.0
29796,3.0
33673,3.0
1534,4.0
32625,2.0
6110,5.0
24318,1.0
9604,4.0
17894,5.0
21532,3.0
30893,1.0
14618,5.0
12604,3.0
15003,4.0
23511,3.0
33456,2.0
22058,5.0
6701,4.0
22596,4.0
8680,5.0
10223,4.0
16447,3.0
11217,3.0
17952,4.0
4384,3.0
11663,4.0
32634,2.0
15345,5.0
4302,3.0
18756,5.0
30239,5.0
765,3.0
12635,5.0
14388,3.0
28872,3.0
1214,5.0
9138,2.0
29957,4.0
11175,5.0
6452,4.0
23697,3.0
10634,3.0
2675,5.0
27287,4.0
1991,2.0
13076,1.0
34720,5.0
968,5.0
27361,2.0
12822,5.0
12592,3.0
34175,1.0
26293,4.0
10167,1.0
25047,3.0
10161,3.0
34186,2.0
2541,3.0
2433,4.0
34981,4.0
12268,2.0
22155,4.0
4465,3.0
17624,5.0
30411,2.0
1088,3.0
27487,5.0
11643,4.0
23172,5.0
35459,4.0
5331,1.0
6726,1.0
18169,5.0
19203,5.0
16378,4.0
24346,5.0
849,4.0
30134,5.0
31333,3.0
19894,5.0
22221,1.0
23748,4.0
10241,3.0
14455,1.0
14060,5.0
10107,5.0
32855,4.0
31632,4.0
31440,4.0
2929,5.0
27377,4.0
16177,3.0
26941,4.0
16359,3.0
17236,4.0
15560,5.0
8276,1.0
14456,1.0
22792,4.0
1347,4.0
18539,5.0
14379,5.0
18203,4.0
22067,5.0
23909,1.0
11879,3.0
11715,4.0
3734,1.0
26274,3.0
35611,4.0
25647,2.0
4734,4.0
15534,4.0
6763,3.0
22895,4.0
10584,3.0
20880,1.0
8739,4.0
4098,4.0
18704,5.0
24825,4.0
29123,5.0
18497,5.0
6621,1.0
7464,4.0
21065,5.0
9338,1.0
6638,4.0
5153,5.0
641,5.0
13582,1.0
11939,3.0
30913,4.0
29172,1.0
5072,1.0
19967,5.0
28492,3.0
34069,1.0
4081,4.0
8891,2.0
24690,2.0
