59156,0.0
119915,0.0
77046,3.0
16323,1.0
79981,2.0
848,1.0
116576,0.0
103599,0.0
652,0.0
123661,0.0
115913,0.0
70023,3.0
127488,0.0
101727,0.0
27612,1.0
80806,0.0
74612,0.0
10538,1.0
70522,1.0
136403,0.0
84334,0.0
78527,1.0
100267,0.0
83155,0.0
110255,0.0
42685,1.0
86667,2.0
106178,0.0
135007,0.0
398,1.0
96239,1.0
2376,2.0
43777,0.0
112437,0.0
105204,0.0
113527,0.0
121421,0.0
21688,3.0
89918,1.0
101000,0.0
28637,3.0
128592,0.0
83204,3.0
38686,3.0
33209,0.0
110560,0.0
137195,0.0
37415,2.0
51639,0.0
111509,0.0
63267,3.0
82775,3.0
73988,3.0
12562,0.0
125239,0.0
12606,1.0
69038,2.0
127446,0.0
76671,1.0
9352,0.0
219,3.0
136836,0.0
91317,3.0
94979,0.0
77720,1.0
57094,2.0
107124,0.0
32159,1.0
8313,3.0
131052,0.0
8786,1.0
81661,1.0
40590,0.0
79225,1.0
50265,2.0
102030,0.0
61136,2.0
118693,0.0
107852,0.0
21076,3.0
1715,3.0
33113,0.0
40469,1.0
47885,0.0
6509,1.0
76529,0.0
124828,0.0
128784,0.0
127345,0.0
138413,0.0
52069,3.0
34089,2.0
110403,0.0
136391,0.0
65253,2.0
42856,0.0
387,1.0
115072,0.0
121200,0.0
44039,2.0
135014,0.0
76913,0.0
51398,3.0
41935,0.0
86381,3.0
96720,1.0
117039,0.0
131687,0.0
49716,3.0
86763,1.0
40814,0.0
87435,1.0
83927,2.0
11361,0.0
21907,2.0
44384,3.0
59518,3.0
41240,0.0
7538,2.0
46263,0.0
26698,3.0
107753,0.0
65468,3.0
19488,3.0
16165,1.0
120265,0.0
65090,0.0
24934,0.0
103867,0.0
99840,0.0
38350,1.0
5981,1.0
70786,1.0
29752,3.0
69355,0.0
124586,0.0
52038,3.0
41282,1.0
22429,2.0
46368,3.0
44523,3.0
128697,0.0
136628,0.0
44172,3.0
109259,0.0
119524,0.0
39091,3.0
109784,0.0
71648,1.0
41599,2.0
52613,1.0
58772,2.0
127528,0.0
53925,3.0
9005,2.0
134969,0.0
130483,0.0
139097,0.0
101912,0.0
56933,1.0
86445,3.0
91060,0.0
76466,2.0
116653,0.0
64750,3.0
88255,1.0
27781,3.0
98585,0.0
47587,0.0
74053,3.0
36915,0.0
10258,3.0
12009,3.0
110442,0.0
69446,3.0
60233,0.0
37839,2.0
100990,0.0
132436,0.0
93759,1.0
63963,1.0
68119,0.0
37999,1.0
24163,3.0
19672,3.0
118767,0.0
114942,0.0
139227,0.0
57318,3.0
92146,3.0
98321,0.0
91817,3.0
17783,0.0
100407,0.0
49721,3.0
21666,0.0
134711,0.0
22782,0.0
15022,0.0
82070,1.0
5078,0.0
136190,0.0
23190,1.0
6649,1.0
15252,0.0
5771,2.0
138690,0.0
87543,3.0
20858,2.0
122,0.0
53317,1.0
44928,3.0
8638,1.0
107434,0.0
121686,0.0
29256,3.0
136796,0.0
138128,0.0
127012,0.0
123400,2.0
17142,0.0
66581,2.0
99135,0.0
113100,0.0
32186,1.0
60696,0.0
55997,3.0
56255,2.0
89581,1.0
6444,1.0
41792,3.0
134605,0.0
100255,0.0
73094,0.0
35578,2.0
14405,1.0
43157,1.0
100880,0.0
65716,2.0
36626,3.0
125306,0.0
115163,0.0
130998,0.0
60935,2.0
63322,0.0
82851,0.0
34060,3.0
112336,0.0
44017,3.0
20950,0.0
72845,3.0
81969,1.0
62529,3.0
2309,2.0
21147,3.0
82308,3.0
108836,0.0
128586,0.0
97470,0.0
53708,1.0
80553,0.0
43947,3.0
36772,3.0
51688,0.0
95178,1.0
99218,0.0
21034,0.0
61997,2.0
30175,3.0
52252,3.0
123497,3.0
120782,0.0
97641,0.0
64846,3.0
57447,3.0
91384,3.0
35648,3.0
103228,0.0
11386,0.0
72548,1.0
83363,3.0
99451,0.0
113164,0.0
114782,0.0
117290,0.0
59519,0.0
47169,1.0
83057,3.0
52548,3.0
72533,3.0
123204,1.0
136203,0.0
88584,0.0
133711,0.0
127460,0.0
113393,0.0
88734,1.0
56897,3.0
27261,3.0
97692,0.0
47762,1.0
14441,0.0
123375,1.0
19434,3.0
34071,1.0
95296,1.0
83681,2.0
67329,0.0
54469,0.0
95139,0.0
76187,1.0
90150,1.0
138741,0.0
8384,0.0
98584,0.0
113585,0.0
138317,0.0
61389,3.0
77858,1.0
32253,3.0
41084,0.0
10335,0.0
122627,3.0
79536,3.0
61294,3.0
5353,0.0
103308,0.0
138813,0.0
103319,0.0
79980,1.0
127928,0.0
138261,0.0
76072,0.0
12357,3.0
43652,0.0
72154,3.0
101712,0.0
97646,0.0
54824,3.0
454,3.0
28121,3.0
27845,3.0
114068,0.0
52223,1.0
57601,0.0
99844,0.0
81374,3.0
129153,0.0
37102,3.0
126768,0.0
25269,3.0
97390,0.0
70905,0.0
35760,2.0
37341,0.0
83925,1.0
87576,0.0
125691,0.0
91026,2.0
93882,1.0
114646,0.0
39106,3.0
34191,0.0
72890,1.0
123772,3.0
52690,1.0
7663,3.0
71570,1.0
125785,0.0
127326,0.0
79728,3.0
129882,0.0
25292,3.0
2468,1.0
50567,3.0
37348,0.0
111199,0.0
122724,2.0
46574,2.0
51607,0.0
115511,0.0
78952,1.0
59708,3.0
44579,3.0
40608,0.0
76972,1.0
33035,2.0
78198,3.0
108402,0.0
21878,1.0
108774,0.0
125517,0.0
39631,0.0
23921,1.0
41301,3.0
94028,1.0
45671,1.0
131796,0.0
9195,2.0
54508,3.0
37374,1.0
123750,1.0
62302,2.0
112751,0.0
63933,1.0
4387,2.0
88412,3.0
64637,3.0
63121,3.0
83582,3.0
39337,3.0
36917,0.0
37517,2.0
67704,3.0
6891,0.0
79155,1.0
131963,0.0
112863,0.0
125429,0.0
110922,0.0
66971,0.0
113124,0.0
135842,0.0
109347,0.0
39968,1.0
115299,0.0
67808,0.0
4168,0.0
56392,1.0
92395,1.0
90977,0.0
92186,3.0
82814,0.0
81409,2.0
36875,3.0
132519,0.0
135132,0.0
6920,1.0
51711,1.0
71608,0.0
37181,2.0
10361,0.0
101454,0.0
50696,3.0
93085,2.0
111961,0.0
18666,0.0
135148,0.0
103398,0.0
94757,0.0
107097,0.0
5245,2.0
19799,1.0
28142,1.0
94312,0.0
7841,2.0
44231,3.0
106280,0.0
131705,0.0
100007,0.0
95184,1.0
62004,3.0
41624,0.0
25501,1.0
71138,3.0
102578,0.0
124818,3.0
7706,3.0
91177,1.0
133970,0.0
2322,1.0
76522,0.0
111106,0.0
42764,1.0
47570,0.0
77574,1.0
25896,2.0
73293,2.0
54477,1.0
90416,1.0
21452,0.0
43192,0.0
28711,1.0
48449,0.0
34923,1.0
40683,0.0
87799,1.0
49898,0.0
135801,0.0
95829,1.0
105719,0.0
9019,0.0
41934,1.0
85217,3.0
23690,3.0
77091,0.0
108576,0.0
120559,0.0
41310,0.0
48701,3.0
103213,0.0
74125,2.0
63370,1.0
133762,0.0
130227,0.0
6533,1.0
100615,0.0
49959,2.0
110172,0.0
68757,0.0
15190,1.0
135872,0.0
128007,0.0
100901,0.0
122974,0.0
62109,1.0
90760,0.0
93418,1.0
51646,1.0
90173,1.0
80081,3.0
41973,0.0
114188,0.0
106449,0.0
15237,1.0
22503,0.0
34917,3.0
17826,0.0
103097,0.0
10495,3.0
19639,3.0
23972,1.0
34863,1.0
117158,0.0
30389,0.0
56665,0.0
134249,0.0
53681,3.0
41052,0.0
101524,0.0
20868,3.0
44988,0.0
39247,3.0
115317,0.0
75206,0.0
102100,0.0
91943,2.0
70301,0.0
75641,0.0
137215,0.0
105223,0.0
12259,1.0
14445,0.0
113735,0.0
3003,0.0
55490,0.0
4246,0.0
97488,0.0
71320,2.0
1583,1.0
107746,0.0
135629,0.0
84160,1.0
16261,1.0
51262,1.0
55570,1.0
44503,3.0
37198,1.0
73359,3.0
71764,3.0
134065,0.0
80628,1.0
18572,1.0
124001,3.0
49267,2.0
72313,3.0
81312,1.0
6682,2.0
138433,0.0
126125,0.0
24402,3.0
10858,1.0
122340,0.0
129109,0.0
136162,0.0
92599,2.0
136230,0.0
10661,1.0
11758,2.0
84494,0.0
123484,1.0
107921,0.0
9273,1.0
85363,2.0
34589,1.0
117584,0.0
118631,0.0
124295,3.0
9367,1.0
111350,0.0
52279,3.0
31534,0.0
31717,1.0
32928,1.0
100198,0.0
101,1.0
55510,0.0
27416,3.0
97109,3.0
5034,3.0
131908,0.0
26390,1.0
84465,0.0
49773,0.0
122730,3.0
37995,3.0
117591,0.0
52577,1.0
124779,0.0
61150,3.0
10591,2.0
101091,0.0
133731,0.0
28947,1.0
111784,0.0
11193,2.0
49084,3.0
94809,0.0
5031,1.0
93704,0.0
10524,3.0
11189,1.0
112237,0.0
86253,0.0
57188,3.0
67188,3.0
5373,2.0
172,3.0
17080,1.0
105599,0.0
30756,0.0
24765,3.0
8005,3.0
83067,3.0
133411,0.0
98626,0.0
26674,3.0
35904,1.0
136029,0.0
74439,0.0
102751,0.0
8150,3.0
138957,0.0
19765,0.0
18031,1.0
48040,0.0
115102,0.0
19931,0.0
71595,0.0
19197,0.0
119938,0.0
38482,2.0
130112,0.0
123311,3.0
7540,1.0
128809,0.0
8020,3.0
40790,0.0
129212,0.0
53611,3.0
103881,0.0
40051,3.0
151,3.0
12709,0.0
48370,3.0
120916,0.0
73374,3.0
93456,0.0
2644,0.0
10635,1.0
28409,3.0
79119,3.0
125161,0.0
89732,1.0
40669,0.0
99996,0.0
32073,0.0
86942,1.0
54577,3.0
56694,3.0
34631,3.0
125056,0.0
26888,1.0
6836,1.0
129803,0.0
101764,0.0
6658,2.0
54247,0.0
133546,0.0
24899,0.0
59180,1.0
18534,1.0
59212,3.0
117680,0.0
43035,0.0
78808,1.0
26138,3.0
26090,3.0
14614,1.0
121758,2.0
10938,2.0
1655,3.0
100006,0.0
92439,1.0
115756,0.0
117810,0.0
125887,0.0
51561,2.0
119948,0.0
15377,0.0
41358,1.0
86771,3.0
21516,2.0
99743,0.0
11211,3.0
67316,0.0
63601,1.0
63300,1.0
66319,3.0
130658,0.0
128178,0.0
108740,0.0
18029,1.0
22057,3.0
130571,0.0
46560,0.0
104637,0.0
12252,3.0
63433,3.0
48892,1.0
139221,0.0
56239,1.0
5932,2.0
3621,0.0
137538,0.0
80248,1.0
138158,0.0
28286,3.0
62620,3.0
21287,3.0
107113,0.0
20214,3.0
99517,0.0
84755,0.0
134601,0.0
100346,0.0
76220,1.0
117187,0.0
45668,3.0
121644,0.0
42824,0.0
15543,3.0
49568,3.0
20892,0.0
772,1.0
35473,0.0
78048,1.0
115519,0.0
111557,0.0
105381,0.0
10331,0.0
79412,0.0
122309,0.0
13940,2.0
119296,0.0
347,3.0
59464,1.0
123670,2.0
10289,2.0
39805,1.0
33868,0.0
133247,0.0
29561,2.0
1129,3.0
23432,1.0
39739,3.0
102594,0.0
28613,3.0
48454,0.0
102799,0.0
99920,0.0
76158,0.0
68092,0.0
63171,2.0
16160,1.0
53995,0.0
59158,0.0
61057,3.0
134515,0.0
56299,0.0
102093,0.0
21855,0.0
88211,0.0
91152,2.0
66242,3.0
54050,0.0
116224,0.0
79592,2.0
23919,2.0
38620,2.0
90848,0.0
93191,1.0
130557,0.0
13839,1.0
31271,3.0
77910,0.0
79715,1.0
62047,1.0
51834,0.0
42221,0.0
55577,3.0
137840,0.0
113305,0.0
33962,0.0
17092,1.0
99730,0.0
124449,0.0
134343,0.0
66508,2.0
109192,0.0
6257,2.0
40063,3.0
27264,1.0
37253,2.0
73420,3.0
7152,1.0
122317,1.0
36630,3.0
107620,0.0
43495,1.0
74494,0.0
74436,3.0
113213,0.0
99879,0.0
87419,0.0
113098,0.0
71189,0.0
81400,1.0
86701,3.0
136376,0.0
101003,0.0
36515,1.0
84596,0.0
88152,1.0
102381,0.0
83159,1.0
111313,0.0
96424,0.0
48574,3.0
92612,1.0
49152,2.0
26929,1.0
29983,3.0
34098,2.0
129467,0.0
34418,3.0
103382,0.0
5070,3.0
112339,0.0
98461,0.0
33838,1.0
52455,3.0
54242,2.0
74151,1.0
40172,1.0
104360,0.0
41610,2.0
37416,1.0
62385,3.0
14750,0.0
15159,0.0
74364,1.0
2890,3.0
57643,1.0
38615,3.0
21231,3.0
98630,0.0
70591,3.0
49530,0.0
48174,3.0
67571,3.0
98504,0.0
87664,0.0
95642,1.0
22641,3.0
128541,0.0
83322,2.0
88100,0.0
25951,3.0
122944,3.0
30529,0.0
48516,1.0
92860,1.0
70925,1.0
66824,3.0
68645,2.0
2316,0.0
59283,0.0
44930,1.0
138157,0.0
13287,0.0
108089,0.0
76166,0.0
33229,0.0
2390,3.0
46769,2.0
11022,2.0
3168,1.0
5970,1.0
46405,2.0
64245,3.0
97536,0.0
22467,3.0
65987,3.0
117477,0.0
28504,2.0
49195,1.0
82518,1.0
2220,1.0
67254,3.0
58292,2.0
116287,0.0
92130,1.0
98646,0.0
113942,0.0
137845,0.0
9375,1.0
137849,0.0
34790,0.0
99367,0.0
58842,3.0
77326,1.0
33907,3.0
72500,3.0
19633,3.0
29818,1.0
102691,0.0
79498,3.0
61793,0.0
13438,3.0
54732,0.0
27343,3.0
65988,3.0
4056,3.0
131981,0.0
31375,0.0
50090,1.0
136803,0.0
119178,0.0
48818,1.0
43029,0.0
24981,0.0
28744,3.0
89685,1.0
48173,1.0
16140,0.0
80671,3.0
40182,1.0
42787,1.0
128911,0.0
81602,3.0
22307,1.0
1269,0.0
95330,3.0
86908,0.0
130141,0.0
99763,0.0
49090,3.0
81635,1.0
64358,2.0
132058,0.0
133907,0.0
18187,1.0
44743,2.0
14896,1.0
101414,0.0
48727,1.0
72225,3.0
73504,0.0
14258,1.0
73188,2.0
10500,3.0
76892,1.0
100958,0.0
37571,1.0
65805,3.0
66938,1.0
108759,0.0
25571,0.0
21717,3.0
15743,1.0
30449,1.0
58346,2.0
93701,0.0
107159,0.0
56146,3.0
106592,0.0
19822,3.0
79124,2.0
80296,0.0
57672,0.0
104772,0.0
129947,0.0
92684,1.0
77547,2.0
17283,1.0
97710,0.0
107029,0.0
55524,0.0
103332,0.0
104270,0.0
41995,0.0
1364,0.0
8731,1.0
19586,3.0
126282,0.0
112391,0.0
79937,3.0
122135,0.0
39052,2.0
90305,0.0
94184,2.0
106031,0.0
79052,2.0
81408,1.0
47075,1.0
19413,3.0
7991,3.0
32695,1.0
34892,3.0
106230,0.0
50718,2.0
137058,0.0
126999,0.0
90026,1.0
123363,3.0
80098,3.0
55969,0.0
98431,0.0
82206,2.0
94975,0.0
36504,3.0
62922,3.0
41675,0.0
78774,0.0
81732,1.0
51629,0.0
70869,2.0
50086,1.0
89327,2.0
99922,0.0
100861,0.0
81086,3.0
109618,0.0
46135,0.0
4664,1.0
61837,0.0
132808,0.0
92899,2.0
39610,2.0
26213,1.0
26091,2.0
64257,1.0
102220,0.0
11331,3.0
133409,0.0
77208,1.0
34591,1.0
138242,0.0
135959,0.0
49947,1.0
119559,0.0
129922,0.0
40841,0.0
100310,0.0
4311,2.0
64526,1.0
127052,0.0
55622,0.0
129348,0.0
4063,0.0
54177,2.0
65531,3.0
79460,3.0
98675,0.0
108202,0.0
3173,3.0
61882,0.0
42395,0.0
134619,0.0
74593,0.0
58497,1.0
25806,3.0
16906,1.0
128132,0.0
122359,1.0
109433,0.0
20183,2.0
79452,1.0
46495,1.0
23913,2.0
22309,3.0
624,0.0
48907,2.0
42242,0.0
81992,3.0
49994,2.0
51785,0.0
70312,0.0
102562,0.0
124146,3.0
7349,1.0
103418,0.0
58140,2.0
79969,3.0
127330,0.0
50996,0.0
76683,0.0
63831,3.0
84550,1.0
82133,2.0
6429,2.0
25116,0.0
25329,2.0
122836,3.0
26301,3.0
42402,0.0
19635,2.0
33090,3.0
